Date,Close,Volume,log_return
,ZS=F,ZS=F,
2009-09-30,927.0,81552,0.010846093309390384
2009-10-01,918.0,76084,-0.009756174945364685
2009-10-02,885.0,105374,-0.03660974561256093
2009-10-05,885.0,88871,0.0
2009-10-06,910.0,105629,0.02785695450296628
2009-10-07,912.0,87410,0.002195390563435656
2009-10-08,936.0,125584,0.025975486403260736
2009-10-09,964.0,132235,0.029475818132953465
2009-10-12,999.0,123947,0.035663484038007995
2009-10-13,993.0,126476,-0.006024114603380902
2009-10-14,994.0,96997,0.0010065426114014722
2009-10-15,983.0,111756,-0.011128086509407501
2009-10-16,977.5,72628,-0.005610828287645717
2009-10-19,996.25,78976,0.0189999382449039
2009-10-20,982.5,97505,-0.013897886361008438
2009-10-21,1008.5,131148,0.026119013650850176
2009-10-22,1005.5,100527,-0.0029791481815596823
2009-10-23,1006.0,108072,0.0004971414469776862
2009-10-26,986.5,106461,-0.019574025197014535
2009-10-27,973.5,108434,-0.01326550065041565
2009-10-28,968.5,82106,-0.0051493419652037815
2009-10-29,985.5,83811,0.017400643745724233
2009-10-30,978.0,47836,-0.007639456557957614
2009-11-02,997.5,24869,0.019742478729201183
2009-11-03,1006.75,29920,0.009230450967545087
2009-11-04,995.5,20073,-0.011237476227312594
2009-11-05,967.0,12263,-0.029046628050956643
2009-11-06,948.0,9260,-0.01984399319827255
2009-11-09,964.25,9342,0.016996094833315423
2009-11-10,961.5,5749,-0.002856032059502719
2009-11-11,963.75,4780,0.002337359848704772
2009-11-12,982.25,1980,0.019013933561029834
2009-11-13,984.0,80992,0.0017800386136842168
2009-11-16,1010.0,76950,0.026079712783051663
2009-11-17,1029.5,84389,0.01912291663253902
2009-11-18,1027.0,99039,-0.0024313165392858558
2009-11-19,1039.0,89096,0.01161678117066924
2009-11-20,1046.0,76373,0.006714653525640903
2009-11-23,1042.0,93858,-0.0038314223115559487
2009-11-24,1046.0,76488,0.0038314223115560888
2009-11-25,1054.5,84039,0.008093355293961005
2009-11-27,1053.0,52777,-0.0014234877848537351
2009-11-30,1060.5,93909,0.007097261870761685
2009-12-01,1059.5,88019,-0.0009433962963833728
2009-12-02,1034.0,97073,-0.024362322639979284
2009-12-03,1047.0,83955,0.012494155802162418
2009-12-04,1043.0,75753,-0.003827755869764438
2009-12-07,1053.0,91295,0.00954205713320298
2009-12-08,1044.0,95941,-0.008583743691391442
2009-12-09,1028.5,120468,-0.014958059349572127
2009-12-10,1027.0,88961,-0.0014594991644536043
2009-12-11,1035.0,96194,0.007759495770911124
2009-12-14,1055.0,102437,0.019139340210697506
2009-12-15,1055.0,89296,0.0
2009-12-16,1059.5,73656,0.004256331798186989
2009-12-17,1022.0,107849,-0.03603560694470401
2009-12-18,1012.0,77888,-0.009832920916238946
2009-12-21,1001.0,60443,-0.010929070532190317
2009-12-22,991.0,81698,-0.01004024498523259
2009-12-23,1001.25,40103,0.010289964052580938
2009-12-24,999.5,29932,-0.0017493444421142715
2009-12-28,1029.0,48111,0.029087581893594866
2009-12-29,1038.0,47325,0.008708327891784414
2009-12-30,1036.25,42686,-0.001687357276329205
2009-12-31,1039.75,29084,0.0033718721735163906
2010-01-04,1049.5,25947,0.009333560637666561
2010-01-05,1052.25,21073,0.0026168683899922937
2010-01-06,1050.5,17567,-0.001664487365624892
2010-01-07,1017.75,11750,-0.031671932901966855
2010-01-08,1013.0,11750,-0.00467808313440478
2010-01-11,1001.75,11750,-0.01116775473242949
2010-01-12,969.5,11750,-0.03272327483354742
2010-01-13,983.5,1939,0.01433716314640725
2010-01-14,968.5,80001,-0.01536915498206316
2010-01-15,974.0,76864,0.005662820795484431
2010-01-19,963.5,77967,-0.010838815788114055
2010-01-20,950.0,91082,-0.014110503259834577
2010-01-21,954.0,63882,0.004201686853699977
2010-01-22,951.5,54161,-0.002623984712082363
2010-01-25,940.5,72563,-0.011628037995119099
2010-01-26,947.5,81769,0.0074152882154963256
2010-01-27,929.0,73154,-0.019718198142742904
2010-01-28,931.75,82360,0.00295579954552935
2010-01-29,914.0,85062,-0.019233966905217736
2010-02-01,909.75,84217,-0.004660734961880846
2010-02-02,925.5,91665,0.017164295521282954
2010-02-03,908.0,81861,-0.019089753412258933
2010-02-04,914.0,92907,0.006586192852856655
2010-02-05,913.5,104735,-0.0005471956360885947
2010-02-08,929.5,95026,0.017363431343437354
2010-02-09,924.5,120623,-0.0053937563343191665
2010-02-10,937.5,116039,0.01396370701738624
2010-02-11,943.0,108012,0.005849524788891634
2010-02-12,945.0,80635,0.002118644860285155
2010-02-16,965.5,82989,0.021461174374826447
2010-02-17,951.5,71599,-0.014606415132365002
2010-02-18,948.0,60035,-0.003685184481182421
2010-02-19,945.0,50516,-0.0031695747612790672
2010-02-22,961.5,78385,0.017309637535091606
2010-02-23,952.5,90583,-0.009404458027978407
2010-02-24,955.5,62137,0.0031446566794717814
2010-02-25,941.5,37834,-0.014760415583120573
2010-02-26,951.0,22885,0.01003971444818325
2010-03-01,952.5,12750,0.0015760444554657142
2010-03-02,954.25,9441,0.0018355846244830255
2010-03-03,954.5,8676,0.0002619515404631717
2010-03-04,932.5,6843,-0.023318491647831684
2010-03-05,934.75,3818,0.0024099623392525612
2010-03-08,940.5,1461,0.006132534883861918
2010-03-09,941.5,865,0.0010626993561220547
2010-03-10,952.0,572,0.011090686694158138
2010-03-11,925.5,409,-0.02823090277781313
2010-03-12,926.0,66451,0.0005401026326272676
2010-03-15,930.0,55498,0.004310351501122263
2010-03-16,945.0,71579,0.01600034134644112
2010-03-17,959.0,69677,0.014706147389695487
2010-03-18,959.5,64849,0.0005212405643164359
2010-03-19,961.75,45955,0.0023422261846498807
2010-03-22,968.5,67630,0.006993941214646099
2010-03-23,968.0,62583,-0.000516395570473542
2010-03-24,960.0,60563,-0.008298802814695066
2010-03-25,942.5,79415,-0.018397365139716057
2010-03-26,952.0,62101,0.010029115469199556
2010-03-29,967.5,96574,0.0161503901125715
2010-03-30,974.0,76370,0.0066958787385981225
2010-03-31,941.0,131018,-0.0344681640571555
2010-04-01,942.0,30,0.0010621349909833693
2010-04-05,936.0,47924,-0.00638979809877101
2010-04-06,944.5,53024,0.009040210463972164
2010-04-07,952.5,74371,0.008434420059291703
2010-04-08,946.5,64665,-0.006319136351478546
2010-04-09,952.25,89029,0.006056634709335786
2010-04-12,960.0,107406,0.008105679103168433
2010-04-13,968.0,123181,0.008298802814695064
2010-04-14,969.0,92109,0.001032524614189184
2010-04-15,984.0,91261,0.015361285161487149
2010-04-16,985.25,67874,0.0012695190228595996
2010-04-19,976.75,52032,-0.008664682139933072
2010-04-20,984.0,39834,0.007395163117073466
2010-04-21,995.5,48564,0.011619226451997587
2010-04-22,1004.25,34834,0.00875114973514066
2010-04-23,1000.0,32219,-0.004240994257254511
2010-04-26,998.75,42125,-0.0012507819016526025
2010-04-27,982.75,37245,-0.016149732778514683
2010-04-28,982.75,43069,0.0
2010-04-29,985.75,35022,0.0030480084557669633
2010-04-30,989.5,13964,0.0037969922848838946
2010-05-03,975.75,15217,-0.013993358981896022
2010-05-04,977.0,11422,0.0012802459820584254
2010-05-05,968.25,9530,-0.00899633364792122
2010-05-06,945.5,7481,-0.023776430296349436
2010-05-07,951.25,3834,0.0060630210773834885
2010-05-10,952.75,2194,0.0015756305780740393
2010-05-11,958.25,1532,0.005756164506694931
2010-05-12,959.5,1034,0.0013036111870900903
2010-05-13,960.5,839,0.001041666760856704
2010-05-14,948.0,59375,-0.013099479953589548
2010-05-17,941.0,62149,-0.007411362669642135
2010-05-18,939.5,59875,-0.0015953207318596587
2010-05-19,938.5,77434,-0.0010649628269565206
2010-05-20,944.0,80994,0.005843310118937141
2010-05-21,941.0,64210,-0.003183026560121101
2010-05-24,940.5,60987,-0.0005314908442945303
2010-05-25,930.5,59077,-0.010689572658779598
2010-05-26,938.0,51696,0.00802787292391919
2010-05-27,951.75,65148,0.014552446256381971
2010-05-28,937.75,68360,-0.014819006300609965
2010-06-01,932.0,57229,-0.006150574276405535
2010-06-02,932.5,47760,0.00053633683237935
2010-06-03,955.0,87817,0.023842188962759657
2010-06-04,935.0,78812,-0.021164811192043272
2010-06-07,935.0,71789,0.0
2010-06-08,931.0,77801,-0.004287252011619924
2010-06-09,943.5,108439,0.01333708753153773
2010-06-10,935.0,93353,-0.009049835519917927
2010-06-11,946.25,65189,0.011960275462971471
2010-06-14,951.5,69139,0.0055328819845455995
2010-06-15,949.5,58688,-0.0021041564838636217
2010-06-16,957.75,47071,0.008651253328417865
2010-06-17,952.0,53904,-0.006021748789393026
2010-06-18,961.0,48574,0.009409374178927146
2010-06-21,963.25,48323,0.0023385745359744956
2010-06-22,965.5,37116,0.0023331183623020784
2010-06-23,958.0,44664,-0.0077983238977085995
2010-06-24,955.5,36751,-0.002613014290532795
2010-06-25,957.0,33554,0.001568627772626434
2010-06-28,955.0,48179,-0.0020920509722240632
2010-06-29,947.25,36315,-0.008148290582020067
2010-06-30,948.5,12654,0.0013187394763587432
2010-07-01,953.5,7003,0.005257635665404758
2010-07-02,962.75,5497,0.00965434765454447
2010-07-06,964.25,2499,0.0015568243933188426
2010-07-07,993.0,4037,0.0293800669568354
2010-07-08,1012.5,2660,0.01944713493552151
2010-07-09,1025.5,2387,0.012757778531741057
2010-07-12,1031.75,1476,0.006076091120255813
2010-07-13,1030.5,1519,-0.0012122683021774693
2010-07-14,1036.0,29398,0.0053230224889147205
2010-07-15,1019.0,36600,-0.01654538959670358
2010-07-16,1019.5,22257,0.0004905567917850234
2010-07-19,1008.0,26417,-0.011344141383195911
2010-07-20,1011.75,20147,0.0037133351246610704
2010-07-21,1015.25,19617,0.0034533828104322904
2010-07-22,1016.0,24284,0.0007384615720200277
2010-07-23,1017.0,16530,0.0009837679101327482
2010-07-26,998.25,23565,-0.018608650105229257
2010-07-27,998.0,24867,-0.00025046963186678303
2010-07-28,1010.5,26787,0.012447260532211657
2010-07-29,1026.75,24245,0.015953215992992167
2010-07-30,1052.5,10588,0.024769812719868535
2010-08-02,1053.25,4855,0.0007123353025893683
2010-08-03,1053.5,3978,0.00023733238511780013
2010-08-04,1053.0,2210,-0.00047472111026822575
2010-08-05,1055.0,1490,0.0018975337761914111
2010-08-06,1059.0,754,0.0037842996912396273
2010-08-09,1048.5,1337,-0.009964495259431829
2010-08-10,1036.25,1669,-0.011752143892469872
2010-08-11,1044.5,794,0.00792987454711572
2010-08-12,1057.0,604,0.011896404873617105
2010-08-13,1052.0,6509,-0.004741592572582441
2010-08-16,1034.0,5877,-0.01725833822928071
2010-08-17,1045.25,8048,0.01082131516829996
2010-08-18,1035.25,7520,-0.00961314781099774
2010-08-19,1016.75,9681,-0.018031677638342736
2010-08-20,1009.25,4686,-0.007403785054283717
2010-08-23,1007.0,7370,-0.0022318670144879254
2010-08-24,999.5,8683,-0.007475738778107515
2010-08-25,1000.0,8004,0.0005001250416823734
2010-08-26,1013.0,13174,0.01291622526654623
2010-08-27,1022.0,12416,0.008845266514966268
2010-08-30,1018.0,7947,-0.003921573653181691
2010-08-31,1008.0,4596,-0.009871748479154117
2010-09-01,1004.5,1029,-0.0034782643763248086
2010-09-02,1007.5,611,0.0029821095658488866
2010-09-03,1029.75,798,0.021844039495352158
2010-09-07,1043.75,823,0.013503942848875027
2010-09-08,1041.25,412,-0.0023980826840127437
2010-09-09,1037.75,354,-0.0033670065479042954
2010-09-10,1023.5,396,-0.0138267818318039
2010-09-13,1025.25,699,0.0017083591708243163
2010-09-14,1025.0,70449,-0.00024387269966009363
2010-09-15,1042.5,57340,0.016929062100447975
2010-09-16,1036.25,53363,-0.006013247223451746
2010-09-17,1069.0,108643,0.03111520457554051
2010-09-20,1084.5,110019,0.014395419241883846
2010-09-21,1080.0,81117,-0.004158010148663677
2010-09-22,1088.5,68667,0.007839560556336798
2010-09-23,1093.5,77455,0.004582959442220386
2010-09-24,1126.0,114040,0.029287968582813184
2010-09-27,1128.5,99884,0.002217787557954759
2010-09-28,1110.0,81866,-0.016529301951210582
2010-09-29,1099.0,104151,-0.009959339902758468
2010-09-30,1106.75,105038,0.0070271172086290344
2010-10-01,1057.0,157685,-0.045993085742012815
2010-10-04,1054.0,114014,-0.0028422567689300286
2010-10-05,1071.75,96028,0.016700376376778847
2010-10-06,1062.0,68872,-0.009138903676202294
2010-10-07,1065.0,106692,0.0028208763416412634
2010-10-08,1135.0,51463,0.06365785177197762
2010-10-11,1152.5,205354,0.015300844955300543
2010-10-12,1178.5,140947,0.022308947505382176
2010-10-13,1176.5,153311,-0.0016985142087686442
2010-10-14,1188.5,115964,0.010148078632831483
2010-10-15,1185.0,98889,-0.0029492332310170582
2010-10-18,1184.0,109140,-0.0008442381252805361
2010-10-19,1180.0,122594,-0.0033840979842405684
2010-10-20,1212.0,129209,0.026757449169549332
2010-10-21,1201.5,118179,-0.008701111452736165
2010-10-22,1199.5,109086,-0.0016659728967743802
2010-10-25,1217.75,123174,0.01510009040690271
2010-10-26,1219.0,97376,0.0010259567946194214
2010-10-27,1223.75,98133,0.0038890643634486386
2010-10-28,1225.0,87273,0.001020929134107143
2010-10-29,1226.0,33951,0.0008159935173293592
2010-11-01,1225.25,18885,-0.0006119327064998209
2010-11-02,1223.75,14956,-0.0012249899449367216
2010-11-03,1227.5,7493,0.0030596658239554933
2010-11-04,1264.75,6964,0.029894893503369813
2010-11-05,1273.5,6964,0.006894541247466272
2010-11-08,1264.5,3870,-0.00709222830949191
2010-11-09,1319.25,5980,0.04238660617575743
2010-11-10,1309.5,4055,-0.007418008338010695
2010-11-11,1330.25,1540,0.01572150952871211
2010-11-12,1263.0,158446,-0.05187705112598762
2010-11-15,1286.5,122807,0.01843550937130785
2010-11-16,1219.75,154393,-0.05327943302585235
2010-11-17,1205.0,130907,-0.012166352771191226
2010-11-18,1242.0,92815,0.030243416568668597
2010-11-19,1201.5,109606,-0.03315220731690051
2010-11-22,1221.5,90552,0.016508835521271522
2010-11-23,1239.0,109152,0.01422499093134726
2010-11-24,1255.0,73060,0.012830969936741727
2010-11-26,1238.5,45484,-0.013234602636469979
2010-11-29,1235.0,79168,-0.002829999867336667
2010-11-30,1243.0,70192,0.006456842448633647
2010-12-01,1283.0,100564,0.03167327310492536
2010-12-02,1279.75,87542,-0.0025363392779437447
2010-12-03,1300.25,113968,0.015891807315489132
2010-12-06,1288.5,107989,-0.00907780256076206
2010-12-07,1285.5,121753,-0.0023310033864755897
2010-12-08,1296.0,112131,0.008134850206275815
2010-12-09,1281.5,78572,-0.011251331108094226
2010-12-10,1273.0,102141,-0.006654947246719323
2010-12-13,1302.5,106042,0.02290917507011544
2010-12-14,1296.0,91214,-0.005002896715301985
2010-12-15,1296.5,132344,0.0003857280664991573
2010-12-16,1289.0,96341,-0.0058016020395317116
2010-12-17,1298.75,83684,0.007535539474249729
2010-12-20,1315.25,88360,0.012624498197479501
2010-12-21,1326.25,84123,0.008328649317276353
2010-12-22,1328.75,69733,0.0018832397279648725
2010-12-23,1349.5,65471,0.015495502801901694
2010-12-27,1373.0,45949,0.017263973309911806
2010-12-28,1375.75,52754,0.002000910171897141
2010-12-29,1366.0,50413,-0.007112275809132777
2010-12-30,1366.0,24732,0.0
2010-12-31,1393.75,11684,0.02011119507769347
2011-01-03,1370.25,9249,-0.017004751282203134
2011-01-04,1361.0,5881,-0.0067734812747596825
2011-01-05,1386.0,9691,0.018202177098382444
2011-01-06,1369.5,3582,-0.01197619104671565
2011-01-07,1357.75,3304,-0.008616791788178198
2011-01-10,1373.25,3394,0.011351275307775154
2011-01-11,1350.5,2216,-0.016705298990059465
2011-01-12,1409.0,1271,0.042405338666009984
2011-01-13,1410.0,1558,0.0007094714735337766
2011-01-14,1406.5,76245,-0.0024853554423024536
2011-01-18,1413.25,93778,0.004787667625488718
2011-01-19,1411.5,122583,-0.0012390478618561622
2011-01-20,1414.25,111340,0.0019463865297211125
2011-01-21,1412.25,111994,-0.0014151780178936395
2011-01-24,1404.5,87474,-0.005502809661073116
2011-01-25,1374.5,122405,-0.021591338938998006
2011-01-26,1385.5,83339,0.007971056697732784
2011-01-27,1399.5,83207,0.010053944652475187
2011-01-28,1398.0,135660,-0.0010723861617525938
2011-01-31,1413.0,80125,0.01067245989077198
2011-02-01,1438.0,119431,0.017538155596464627
2011-02-02,1444.0,82257,0.004163781171779514
2011-02-03,1435.5,85852,-0.005903819891652921
2011-02-04,1433.5,78364,-0.0013942142376941503
2011-02-07,1424.5,89659,-0.0062981313854614945
2011-02-08,1434.25,110561,0.006821189544017495
2011-02-09,1451.0,120796,0.011610909402207324
2011-02-10,1433.0,112316,-0.012482825056015947
2011-02-11,1416.0,137725,-0.011934153574506792
2011-02-14,1402.75,119509,-0.009401399622583718
2011-02-15,1368.0,144806,-0.0250847764485856
2011-02-16,1366.0,121591,-0.0014630580517604398
2011-02-17,1404.5,130312,0.02779460641356294
2011-02-18,1368.0,119679,-0.026331548361802563
2011-02-22,1298.0,135942,-0.052525200918460475
2011-02-23,1320.0,87718,0.01680711831638119
2011-02-24,1318.25,55507,-0.0013266371698373903
2011-02-25,1365.5,47405,0.03521556250318047
2011-02-28,1357.25,21470,-0.006060068128199229
2011-03-01,1367.5,9490,0.007523661510575868
2011-03-02,1387.25,6864,0.014339114909874355
2011-03-03,1405.5,3646,0.013069741140575956
2011-03-04,1407.75,5382,0.0015995737881413724
2011-03-07,1387.75,3289,-0.014308954564457178
2011-03-08,1375.5,3098,-0.008866429205641468
2011-03-09,1344.0,2627,-0.023167059281534418
2011-03-10,1348.75,1300,0.003527995489249647
2011-03-11,1326.5,544,-0.01663434299455006
2011-03-14,1329.0,72096,0.00188288513545106
2011-03-15,1270.0,160944,-0.045409879260608375
2011-03-16,1287.0,115627,0.013297028143489726
2011-03-17,1335.25,105300,0.03680461162375313
2011-03-18,1362.5,124866,0.02020270731751947
2011-03-21,1363.0,89426,0.00036690515913355155
2011-03-22,1365.5,63138,0.0018325092172269825
2011-03-23,1351.25,62385,-0.010490571960341663
2011-03-24,1354.5,88608,0.002402292571731844
2011-03-25,1358.25,72510,0.002764723906482689
2011-03-28,1348.5,61244,-0.007204242851847749
2011-03-29,1361.5,80620,0.009594169534029686
2011-03-30,1372.0,74995,0.007682496172016211
2011-03-31,1410.25,108576,0.027497464334254887
2011-04-01,1393.75,113003,-0.011769037411656582
2011-04-04,1384.0,93610,-0.007020099030814039
2011-04-05,1373.25,86278,-0.007797663954885058
2011-04-06,1376.5,88358,0.0023638523599321653
2011-04-07,1363.5,111295,-0.009489122297018772
2011-04-08,1392.25,111015,0.020866220184134726
2011-04-11,1368.5,114512,-0.017205893989044242
2011-04-12,1329.75,140396,-0.028724294858306777
2011-04-13,1333.5,96885,0.0028161099996420924
2011-04-14,1331.0,79709,-0.0018765252269573457
2011-04-15,1331.75,73463,0.0005633274019969541
2011-04-18,1344.25,83080,0.009342369892679005
2011-04-19,1342.0,74374,-0.0016751981581603229
2011-04-20,1357.75,71712,0.01166787938332751
2011-04-21,1380.5,73226,0.016616834455254494
2011-04-25,1389.5,63654,0.006498217812349282
2011-04-26,1382.75,59906,-0.00486970030777097
2011-04-27,1378.0,53492,-0.003441097301183529
2011-04-28,1350.25,54743,-0.020343412100603368
2011-04-29,1392.75,19328,0.0309904494279243
2011-05-02,1390.25,5234,-0.0017966228332515234
2011-05-03,1359.25,5704,-0.022550510041643324
2011-05-04,1350.5,2087,-0.006458182793359738
2011-05-05,1319.75,1792,-0.023032569528944603
2011-05-06,1325.0,2705,0.003970134716597033
2011-05-09,1335.0,1158,0.007518832414027319
2011-05-10,1340.0,820,0.003738322110607158
2011-05-11,1333.5,572,-0.004862549322888046
2011-05-12,1345.25,482,0.008772804747460061
2011-05-13,1337.0,84353,-0.0061515712675858465
2011-05-16,1326.5,68277,-0.00788440352414887
2011-05-17,1341.0,103046,0.010871709703884255
2011-05-18,1379.5,118262,0.028305510375662313
2011-05-19,1379.5,80605,0.0
2011-05-20,1380.25,85706,0.0005435275068132839
2011-05-23,1373.75,75480,-0.0047204154463229
2011-05-24,1372.25,81161,-0.0010924982878325593
2011-05-25,1377.0,68753,0.003455491298656249
2011-05-26,1384.75,91456,0.005612398184558538
2011-05-27,1379.75,66398,-0.0036172945936026597
2011-05-31,1376.0,86334,-0.002721583826321668
2011-06-01,1386.25,81193,0.007421520171287902
2011-06-02,1407.0,108926,0.014857518449812299
2011-06-03,1414.5,79159,0.005316333627232789
2011-06-06,1383.25,99425,-0.02234030896340271
2011-06-07,1394.0,108072,0.00774150954224997
2011-06-08,1401.5,115628,0.005365779284373768
2011-06-09,1393.75,111737,-0.00554513539641407
2011-06-10,1387.25,97627,-0.0046745860024183196
2011-06-13,1382.75,77738,-0.003249100331223238
2011-06-14,1368.0,101593,-0.01072445069229168
2011-06-15,1368.0,94166,0.0
2011-06-16,1350.5,85809,-0.012874924949825537
2011-06-17,1333.0,84043,-0.013042853053961544
2011-06-20,1335.75,57969,0.0020608906591720938
2011-06-21,1348.75,51448,0.009685305734463679
2011-06-22,1330.25,78446,-0.013811343095865786
2011-06-23,1317.75,68283,-0.009441157741162406
2011-06-24,1320.25,79696,0.0018953758517262118
2011-06-27,1329.75,69586,0.0071698420353844385
2011-06-28,1330.75,48313,0.0007517384304398929
2011-06-29,1334.25,41246,0.0026266431611874593
2011-06-30,1306.25,13495,-0.021208899500933045
2011-07-01,1322.25,7597,0.012174394232968256
2011-07-05,1332.25,2786,0.007534411230802283
2011-07-06,1331.0,4996,-0.000938702781780014
2011-07-07,1345.5,3849,0.010835151771848843
2011-07-08,1352.0,1520,0.004819286435948922
2011-07-11,1352.5,2098,0.00036975411772720214
2011-07-12,1366.5,3121,0.01029799464748607
2011-07-13,1387.0,442,0.014890414946708883
2011-07-14,1390.5,18414,0.002520253359187863
2011-07-15,1385.75,20379,-0.0034218853741054336
2011-07-18,1385.5,15691,-0.00018042399688093292
2011-07-19,1379.25,24180,-0.004521212150492968
2011-07-20,1378.25,22501,-0.0007252946827471552
2011-07-21,1380.25,25611,0.0014500636943611226
2011-07-22,1380.25,25749,0.0
2011-07-25,1365.5,27768,-0.010743980250394271
2011-07-26,1383.0,31675,0.012734390750998508
2011-07-27,1375.75,29578,-0.00525601572489001
2011-07-28,1367.75,29584,-0.005831982995932874
2011-07-29,1354.25,9231,-0.009919258405927013
2011-08-01,1358.75,3678,0.0033173638974109613
2011-08-02,1373.0,3645,0.010432967332551835
2011-08-03,1364.0,2388,-0.006576567364563602
2011-08-04,1339.25,2220,-0.018311803642337733
2011-08-05,1331.5,1774,-0.005803629507082815
2011-08-08,1309.25,1289,-0.01685167209438991
2011-08-09,1298.75,666,-0.008052190746159907
2011-08-10,1300.75,1007,0.0015387577569757828
2011-08-11,1333.75,461,0.025053502445550293
2011-08-12,1337.0,9498,0.002433774485980088
2011-08-15,1343.5,8755,0.004849850953602644
2011-08-16,1340.0,13434,-0.0026085351105889078
2011-08-17,1356.75,15012,0.01242251999855711
2011-08-18,1352.0,8710,-0.00350715634060479
2011-08-19,1359.75,10231,0.005715881700160749
2011-08-22,1376.5,13587,0.012243186279591967
2011-08-23,1389.5,15840,0.009399924599896388
2011-08-24,1386.5,19556,-0.002161384126725701
2011-08-25,1386.0,14482,-0.00036068530598420224
2011-08-26,1414.75,21689,0.02053093627278466
2011-08-29,1438.0,14810,0.016300422258358736
2011-08-30,1448.75,15584,0.007447856372969446
2011-08-31,1449.0,7120,0.00017254766672084192
2011-09-01,1424.75,10055,-0.016877303605573414
2011-09-02,1436.0,6235,0.007865110893060544
2011-09-06,1413.5,4749,-0.015792572474524445
2011-09-07,1411.0,3657,-0.0017702252808309926
2011-09-08,1407.25,2545,-0.0026612275086780597
2011-09-09,1416.5,1878,0.006551594926435279
2011-09-12,1387.5,1431,-0.02068547364998162
2011-09-13,1381.25,932,-0.004514680354526583
2011-09-14,1374.0,90183,-0.005262692483768323
2011-09-15,1358.75,139562,-0.011161034346875454
2011-09-16,1355.5,101023,-0.0023947694966990124
2011-09-19,1336.0,119166,-0.014490314842129213
2011-09-20,1338.0,93484,0.001495886591582708
2011-09-21,1320.5,120377,-0.013165508950986872
2011-09-22,1283.0,161224,-0.028809367121550442
2011-09-23,1258.0,146461,-0.019677927355250542
2011-09-26,1259.75,141110,0.0013901303003216276
2011-09-27,1263.0,112498,0.0025765547897836963
2011-09-28,1223.5,153818,-0.03177423946776471
2011-09-29,1230.0,137133,0.005298565483736725
2011-09-30,1179.0,192883,-0.042347547829092294
2011-10-03,1177.5,141449,-0.0012730746467980965
2011-10-04,1160.0,160218,-0.01497354179016248
2011-10-05,1163.75,126647,0.0032275444908665646
2011-10-06,1163.75,113464,0.0
2011-10-07,1158.25,118950,-0.004737304294519053
2011-10-10,1177.5,148259,0.016483301593814968
2011-10-11,1235.5,243131,0.04808219953809194
2011-10-12,1239.5,189238,0.0032323260465803305
2011-10-13,1257.0,180233,0.014019857115002261
2011-10-14,1270.0,154116,0.010288970862389637
2011-10-17,1253.0,111271,-0.013476224556568677
2011-10-18,1250.75,147779,-0.001797304527753894
2011-10-19,1225.0,141052,-0.02080252738948705
2011-10-20,1225.0,145646,0.0
2011-10-21,1212.25,172929,-0.010462706993365715
2011-10-24,1226.75,99778,0.011890258984551058
2011-10-25,1225.5,103812,-0.001019472001845516
2011-10-26,1210.5,93403,-0.012315426590054137
2011-10-27,1235.0,96804,0.020037472683964466
2011-10-28,1217.0,69013,-0.014682156074550357
2011-10-31,1207.5,30111,-0.007836707460799374
2011-11-01,1192.25,21307,-0.012709828348394053
2011-11-02,1193.5,11622,0.0010478886005509873
2011-11-03,1219.25,6563,0.021345748811277206
2011-11-04,1212.5,3636,-0.00555157177852367
2011-11-07,1192.25,7114,-0.01684206563330452
2011-11-08,1195.25,5536,0.002513090327878985
2011-11-09,1175.75,3910,-0.016449126681055366
2011-11-10,1158.0,2435,-0.015211862692216832
2011-11-11,1166.0,1387,0.006884708777497233
2011-11-14,1172.0,67925,0.005132603226520216
2011-11-15,1200.25,112669,0.023818177274091846
2011-11-16,1187.75,85911,-0.010469107344019058
2011-11-17,1168.25,99484,-0.01655385848649518
2011-11-18,1168.25,81760,0.0
2011-11-21,1148.0,84219,-0.01748560470102387
2011-11-22,1153.0,96590,0.0043459433895472075
2011-11-23,1122.5,109881,-0.02680890065264966
2011-11-25,1106.5,70938,-0.014356460125304955
2011-11-28,1121.0,85002,0.013019263581055611
2011-11-29,1125.0,95258,0.003561891566360528
2011-11-30,1131.25,114768,0.005540180375615351
2011-12-01,1128.0,110277,-0.002877062956131721
2011-12-02,1135.75,86445,0.006847072581508377
2011-12-05,1126.25,88752,-0.008399695716965017
2011-12-06,1129.5,82019,0.002881526985510367
2011-12-07,1131.0,88796,0.0013271402080624938
2011-12-08,1132.5,115642,0.0013253812410687102
2011-12-09,1107.0,154898,-0.02277392464855219
2011-12-12,1112.0,109597,0.004506542101890795
2011-12-13,1118.5,107292,0.005828306119656632
2011-12-14,1100.0,130074,-0.01667832214372243
2011-12-15,1111.75,85020,0.010625170604343972
2011-12-16,1130.0,99647,0.016282282315580383
2011-12-19,1137.0,77637,0.006175582044149862
2011-12-20,1144.5,82124,0.006574645642085385
2011-12-21,1153.75,79410,0.008049646424440598
2011-12-22,1162.25,76744,0.007340274753632298
2011-12-23,1163.0,38893,0.0006450919479701956
2011-12-27,1199.75,72938,0.031110328219690384
2011-12-28,1198.25,63730,-0.0012510426986142597
2011-12-29,1187.5,46741,-0.00901190213094444
2011-12-30,1198.5,14470,0.009220517965642794
2012-01-03,1218.25,13078,0.016344627849176438
2012-01-04,1221.5,11213,0.0026642089741795156
2012-01-05,1201.25,9107,-0.016716930413292877
2012-01-06,1189.5,5725,-0.009829630541489888
2012-01-09,1225.75,3239,0.030019850788330273
