date,temperature_2m_mean_mato_grosso,temperature_2m_max_mato_grosso,temperature_2m_min_mato_grosso,precipitation_sum_mato_grosso,soil_moisture_0_to_7cm_mean_mato_grosso,soil_moisture_7_to_28cm_mean_mato_grosso,soil_moisture_28_to_100cm_mean_mato_grosso,soil_moisture_0_to_100cm_mean_mato_grosso,soil_temperature_0_to_7cm_mean_mato_grosso,et0_fao_evapotranspiration_sum_mato_grosso,relative_humidity_2m_mean_mato_grosso,vapour_pressure_deficit_max_mato_grosso,wet_bulb_temperature_2m_mean_mato_grosso,snowfall_water_equivalent_sum_mato_grosso,wind_speed_10m_max_mato_grosso,temperature_2m_mean_parana,temperature_2m_max_parana,temperature_2m_min_parana,precipitation_sum_parana,soil_moisture_0_to_7cm_mean_parana,soil_moisture_7_to_28cm_mean_parana,soil_moisture_28_to_100cm_mean_parana,soil_moisture_0_to_100cm_mean_parana,soil_temperature_0_to_7cm_mean_parana,et0_fao_evapotranspiration_sum_parana,relative_humidity_2m_mean_parana,vapour_pressure_deficit_max_parana,wet_bulb_temperature_2m_mean_parana,snowfall_water_equivalent_sum_parana,wind_speed_10m_max_parana,temperature_2m_mean_rio_grande_sul,temperature_2m_max_rio_grande_sul,temperature_2m_min_rio_grande_sul,precipitation_sum_rio_grande_sul,soil_moisture_0_to_7cm_mean_rio_grande_sul,soil_moisture_7_to_28cm_mean_rio_grande_sul,soil_moisture_28_to_100cm_mean_rio_grande_sul,soil_moisture_0_to_100cm_mean_rio_grande_sul,soil_temperature_0_to_7cm_mean_rio_grande_sul,et0_fao_evapotranspiration_sum_rio_grande_sul,relative_humidity_2m_mean_rio_grande_sul,vapour_pressure_deficit_max_rio_grande_sul,wet_bulb_temperature_2m_mean_rio_grande_sul,snowfall_water_equivalent_sum_rio_grande_sul,wind_speed_10m_max_rio_grande_sul
2013-05-27,26.417582,31.928,21.678,0.2,0.288875,0.32900003,0.3884584,0.3690013,26.759249,3.8283348,66.78688,2.693691,21.538767,0.0,7.8625183,14.777835,17.8195,12.769501,13.000001,0.49370828,0.4903334,0.41925004,0.43938962,15.1361685,1.0259168,90.99532,0.38414395,13.725566,0.0,9.0,14.133666,18.929499,10.1295,0.0,0.4362917,0.450125,0.48045817,0.47099674,14.287834,1.5948087,83.953316,0.7354555,12.261868,0.0,8.161764
2013-05-28,26.173834,31.278,22.528,1.9,0.2924166,0.32708344,0.38737503,0.36806664,26.64258,3.5446925,73.84757,2.229089,22.433912,0.0,10.1376915,15.002831,17.1695,13.869501,47.6,0.4772083,0.49620828,0.44616666,0.45884833,15.327834,0.62718266,96.659355,0.13808906,14.597202,0.0,14.113652,15.750332,19.3795,12.2795,2.4,0.4439166,0.4475833,0.47891665,0.46988666,15.052417,1.1203306,88.44922,0.5136839,14.379811,0.0,23.266697
2013-05-29,25.33425,31.178,22.328,5.2,0.31833336,0.32579163,0.38637504,0.3688896,25.988417,3.2330918,80.230934,2.2248204,22.55971,0.0,11.440978,15.621585,17.869501,14.1695,21.3,0.48170832,0.4953333,0.47966668,0.48309958,15.882,0.7715541,96.437996,0.19729042,15.187678,0.0,15.978486,15.308663,17.5295,9.3295,12.900001,0.4753333,0.4722084,0.47799993,0.47659707,15.306582,0.63446134,92.18222,0.23428583,14.404167,0.0,22.206486
2013-05-30,23.915503,28.627998,21.678,26.400002,0.40458333,0.33520833,0.386,0.37663457,24.925917,2.5424058,90.56348,1.3750274,22.655565,0.0,9.339208,14.6361685,18.1695,8.269501,0.4,0.4712082,0.48991665,0.49266657,0.4905872,15.8861685,2.458805,79.95199,1.0559666,12.330054,0.0,9.021574,9.331584,13.2795,6.6795,0.0,0.4729583,0.48112497,0.47812495,0.47839332,11.637834,1.9264814,72.27294,0.74419785,6.487139,0.0,15.226764
2013-05-31,23.59883,28.127998,21.028,4.4,0.44408333,0.39708328,0.3855001,0.39203337,24.33008,2.6226346,89.54138,1.1777313,22.18474,0.0,13.049689,12.898666,19.7695,6.3694997,0.0,0.46358326,0.47900006,0.49154177,0.48695087,13.679919,2.3328607,80.3718,0.83461535,10.651235,0.0,12.261157,11.152416,18.9795,5.0794997,0.0,0.46308336,0.4752916,0.47754177,0.47605708,11.277416,2.1249745,76.037254,1.1012225,8.454143,0.0,12.015589
2013-06-01,24.792582,29.578,21.428,1.1,0.4455,0.4033333,0.3850001,0.39308503,24.898834,3.35309,84.8016,1.5568643,22.674788,0.0,7.628263,16.961168,21.7695,12.619499,0.6,0.45741665,0.47066677,0.48975003,0.48347905,16.352835,2.0326748,84.016396,0.7806387,15.025641,0.0,13.1041975,13.791999,17.179499,11.1295,14.700002,0.49158332,0.49583337,0.47849998,0.48305592,13.239917,0.8769025,89.65338,0.37076604,12.636146,0.0,14.417988
2013-06-02,24.807165,30.428,20.627998,5.9,0.43416667,0.4032917,0.3844999,0.39192292,25.298834,3.481264,85.13987,1.8417208,22.71273,0.0,11.212135,16.898666,19.9695,12.9695,36.9,0.466,0.49362496,0.50308335,0.49850127,16.775751,1.2560481,92.66042,0.56498325,16.001036,0.0,15.509274,14.079498,18.0295,10.729501,0.0,0.48633316,0.49683332,0.48212492,0.48550832,14.300335,1.622901,88.82777,0.6578871,12.764249,0.0,11.013882
2013-06-03,23.72175,28.678,20.477999,5.6,0.464375,0.408375,0.38399994,0.394745,24.707167,3.112258,87.32554,1.2813644,21.995903,0.0,8.64,14.800751,19.619501,10.6695,0.0,0.44783333,0.4728334,0.5069583,0.4956534,15.923668,1.9545747,86.71142,0.8630351,13.204322,0.0,8.435069,12.158666,16.2795,7.4795,0.0,0.4751251,0.4875833,0.48270836,0.48320118,12.489917,1.926527,78.666336,0.8539841,9.771253,0.0,6.297428
2013-06-04,23.682165,27.877998,19.578,2.0,0.46745834,0.42254162,0.38399994,0.39793584,24.421751,3.3780975,80.84105,1.5243173,21.04939,0.0,9.983106,13.859082,18.9695,10.4195,0.0,0.44424996,0.46233323,0.5022918,0.48983756,14.857001,2.0422091,82.60605,0.9595226,11.815075,0.0,11.503113,11.2795,18.5795,5.1295,0.0,0.46691665,0.4802917,0.48200002,0.48058555,11.696167,2.1900563,76.29574,1.1737951,8.5538,0.0,11.923557
2013-06-05,24.430084,29.428,20.828,0.1,0.43904173,0.4222083,0.38345838,0.39548668,24.875916,3.546451,75.108505,1.8769815,20.971891,0.0,9.028754,13.034085,19.4695,7.3694997,0.0,0.43833336,0.45512488,0.49849996,0.48517954,14.2403345,2.370103,84.98333,0.92538357,11.239921,0.0,8.12197,13.889916,20.179499,8.729501,0.0,0.45987508,0.47354162,0.48104164,0.477985,13.294082,2.0520966,83.81867,0.8735118,11.965652,0.0,17.388409
2013-06-06,24.832167,29.477999,21.178,0.3,0.42575002,0.41800007,0.383,0.39334247,25.213419,3.37967,79.846504,1.7314847,22.035097,0.0,9.726665,14.484084,19.7695,10.0695,0.0,0.4325833,0.44937488,0.49516678,0.48116958,14.661167,2.065524,83.01559,1.0080779,12.439662,0.0,10.853866,13.069084,15.6795,8.5795,0.9,0.46087506,0.46887508,0.48004153,0.47635496,13.167,0.7932927,86.74796,0.41691208,11.597613,0.0,14.168641
2013-06-07,24.925913,29.377998,21.428,0.2,0.41654173,0.41354176,0.38249996,0.39140162,25.373833,3.4468338,78.543144,1.6856432,21.936226,0.0,12.144331,13.554917,20.4195,7.5694995,0.0,0.42720833,0.44470844,0.49204174,0.47756347,14.221581,2.3951333,85.36106,1.0035416,11.761493,0.0,8.766573,11.094085,19.0295,3.5795,0.0,0.45904163,0.46591663,0.4795417,0.47524536,11.352417,1.8770307,86.45709,0.75065005,9.5250635,0.0,7.7879906
2013-06-08,25.498833,30.578,21.678,0.3,0.4054583,0.40858337,0.382,0.38922456,25.742582,3.8669684,72.94219,2.1755505,21.625402,0.0,13.207634,13.948667,20.2695,9.5695,0.0,0.42150006,0.4402916,0.48912492,0.47413623,14.659084,2.3174899,87.46457,1.0249367,12.405719,0.0,8.28,11.496167,16.679499,8.0295,0.0,0.45304167,0.4624584,0.4785416,0.47337916,12.204501,1.3975282,92.514015,0.50726247,10.610488,0.0,9.826088
2013-06-09,25.361336,29.578,21.828,0.0,0.39495835,0.40337494,0.38137496,0.3869458,25.788416,3.7353356,70.34072,1.9742932,21.18582,0.0,13.627795,14.129918,19.7695,10.6695,0.0,0.41599998,0.43624997,0.48649994,0.4710125,14.736167,2.3379467,81.49015,0.9968103,11.943831,0.0,12.287555,13.896167,20.6295,8.229501,0.2,0.44887495,0.45874998,0.47754177,0.47158876,13.560752,1.6690105,88.99288,0.84996355,12.551587,0.0,13.397612
2013-06-10,25.444672,30.477999,21.627998,0.0,0.38391665,0.39783338,0.38050005,0.38437915,25.836336,4.1097946,65.01815,2.5508509,20.405067,0.0,13.905509,15.5132475,20.9195,11.269501,0.3,0.41337502,0.4330834,0.4840417,0.4683938,15.542416,1.972602,87.43052,0.8053373,13.98259,0.0,9.114471,14.756584,18.3295,12.679501,0.0,0.44674993,0.4556667,0.47654164,0.47007248,14.769084,1.2068989,90.80633,0.5966345,13.654751,0.0,7.6367526
2013-06-11,25.113413,30.078,21.127998,0.0,0.3735,0.39250004,0.3795834,0.38187,25.634253,4.100879,61.156467,2.45792,19.604492,0.0,14.689589,15.231999,18.619501,13.0695,3.9999998,0.431,0.4318749,0.48195827,0.46787378,15.852834,1.2897494,93.28451,0.4546988,14.4184265,0.0,7.289444,13.789916,17.5795,10.8795,0.0,0.44408345,0.4531666,0.47558343,0.46867096,14.298249,1.0978559,91.298164,0.5907943,12.752029,0.0,5.692099
2013-06-12,25.194666,30.877998,20.377998,0.0,0.36375007,0.3873751,0.37866667,0.3794512,25.715498,4.3748884,61.64914,2.6859522,19.670038,0.0,12.7279215,15.317417,19.5195,12.7195,1.3,0.45295843,0.43483332,0.48033324,0.46886206,16.0445,1.5956861,93.04458,0.5511173,14.463954,0.0,7.5685663,13.433666,18.1295,10.0295,0.0,0.44066665,0.45058346,0.4745833,0.46716928,14.019084,1.3953639,91.16172,0.589674,12.37559,0.0,5.634891
2013-06-13,25.278,31.278,20.078,0.0,0.35516664,0.382,0.37799993,0.37724164,25.813416,4.385155,61.85172,2.8391998,19.69813,0.0,12.661564,14.788251,20.0195,10.619499,0.0,0.44541666,0.43645826,0.4785416,0.4673854,15.807,1.784818,89.19662,0.8045076,13.463824,0.0,8.350138,12.446166,18.8795,7.7794995,0.0,0.43633333,0.44779167,0.47358322,0.4655595,13.150334,1.5409564,89.549866,0.7333976,11.195277,0.0,8.78872
2013-06-14,25.300919,31.278,19.828,0.0,0.34716666,0.37704167,0.37737492,0.37519038,25.859251,4.1379433,60.416702,2.9099774,19.49678,0.0,8.049845,13.565334,19.9195,8.769501,0.0,0.43437502,0.43512496,0.47654164,0.4648925,14.723667,2.1511736,88.898735,0.8989705,12.198543,0.0,8.4042845,13.350334,19.8295,8.0795,0.2,0.43270835,0.4448751,0.47250006,0.46391335,13.646165,1.7296544,86.407265,0.8081378,11.7321825,0.0,15.273505
2013-06-15,25.161337,30.778,19.778,0.0,0.3401666,0.372375,0.37641668,0.3730305,25.769663,3.5232236,63.299988,2.733191,19.867464,0.0,7.928178,13.0320015,15.619501,11.369499,12.400002,0.45937502,0.4449166,0.474875,0.46749875,14.106998,1.0571007,91.51952,0.28940403,12.059303,0.0,15.273505,12.43575,16.5795,9.729501,0.0,0.42970833,0.442125,0.47145832,0.4623759,13.571167,1.418562,83.929276,0.56010437,10.647162,0.0,15.5843
2013-06-16,25.723833,31.477999,20.928,0.0,0.33424997,0.36820838,0.37549996,0.37108123,26.098831,3.6433058,61.800068,2.9674315,20.112038,0.0,9.255571,11.784084,13.0695,9.9195,46.600002,0.48254165,0.49404168,0.4872917,0.4883767,12.856998,0.38074017,95.46036,0.13845515,11.2569,0.0,19.0392,13.41075,16.7795,9.7795,3.6,0.4365416,0.4404583,0.47037497,0.4617242,13.456584,0.87381536,89.834785,0.42241716,12.245065,0.0,8.404285
2013-06-17,25.578001,30.678,20.928,0.0,0.32937506,0.36449993,0.37462497,0.36933124,26.015497,3.3837202,65.11996,2.4880903,20.553278,0.0,8.089993,12.492417,17.4195,9.369499,0.0,0.43479165,0.4675,0.51195836,0.4972205,13.519501,1.5298818,90.95981,0.6175581,11.4249115,0.0,5.95906,13.529499,15.2795,11.3795,1.5000001,0.46391666,0.4430416,0.4697499,0.463733,14.187835,0.6233494,95.585236,0.19087458,13.004589,0.0,9.693296
2013-06-18,25.915503,31.328,20.977999,0.0,0.32454166,0.36054173,0.37399998,0.36771166,26.298836,3.9743674,62.37184,2.7026186,20.406149,0.0,12.783802,14.21325,20.5195,8.6695,0.0,0.43695834,0.456625,0.50558335,0.4904984,14.142418,2.1347117,85.962524,0.8549857,12.500214,0.0,11.440979,14.18575,18.5295,11.2795,8.4,0.4795417,0.45004165,0.46899995,0.46575674,14.427417,0.9934241,93.907104,0.46324062,13.451852,0.0,8.669949
2013-06-19,25.990496,31.928,20.127998,0.0,0.31966662,0.35704163,0.37341675,0.3662155,26.096748,4.1952305,60.78696,3.0049238,20.154276,0.0,9.693296,15.9945,20.5695,13.9195,6.7,0.45349994,0.45212498,0.5011249,0.48750126,15.546584,1.3824257,88.42951,0.57805943,14.636802,0.0,11.91812,12.067001,14.2795,9.429501,5.3,0.48154163,0.4903333,0.46999988,0.47507796,13.404499,0.5396898,92.76127,0.19839865,11.264508,0.0,19.174856
2013-06-20,26.088415,32.478,20.778,0.0,0.3146666,0.35320833,0.37245837,0.36437035,26.53425,4.6088157,55.432377,3.3644683,19.392214,0.0,11.525623,16.198666,18.9695,14.1695,22.299997,0.48129165,0.48720828,0.503375,0.4984342,16.242418,1.0469819,96.85624,0.22214377,15.806751,0.0,9.255571,9.831584,11.3795,8.0795,13.6,0.48145834,0.495,0.47358337,0.47863206,11.298251,0.5195219,91.29477,0.21883339,8.901117,0.0,20.780453
2013-06-21,25.977999,31.977999,20.278,0.0,0.3101667,0.34954166,0.3715,0.36259547,26.425919,4.0914183,58.794144,3.0325317,19.90207,0.0,10.691453,14.265334,16.2695,9.519501,35.7,0.4869999,0.48695835,0.51325005,0.5058912,15.438251,0.44528288,99.14849,0.035517573,14.141373,0.0,15.986595,11.019084,12.429501,9.3795,16.4,0.46229172,0.49720836,0.4922916,0.49122417,11.800332,0.27128607,97.92313,0.05493772,10.746503,0.0,23.051247
2013-06-22,26.611338,31.578,22.678,0.0,0.30649993,0.34649995,0.3705833,0.36104,26.850916,3.9797025,59.53651,2.7620347,20.674154,0.0,9.3669195,9.9945,13.6695,6.7695003,0.0,0.46587494,0.48212504,0.51274997,0.5030375,12.565333,1.676347,82.934,0.56008315,8.175154,0.0,13.397612,9.983667,14.1295,6.5295,0.3,0.44279167,0.47749996,0.50233346,0.49295044,11.296166,1.6537075,81.43844,0.7226117,7.9909654,0.0,23.510508
2013-06-23,26.50717,31.377998,22.028,0.0,0.3034167,0.3435,0.36999992,0.35977423,26.894669,3.9661741,60.63594,2.6612763,20.736784,0.0,10.805998,11.921582,16.5195,6.7695003,0.5,0.4557916,0.46837497,0.5074166,0.49560425,12.319501,1.3557869,78.639244,0.6985016,9.567306,0.0,12.964998,9.346168,15.5795,4.0295,0.0,0.44620836,0.46675003,0.49912503,0.48862204,10.394085,1.7732214,85.81069,0.6465821,7.761093,0.0,15.484185
2013-06-24,26.955084,32.328,21.877998,0.0,0.3004166,0.34049997,0.36933336,0.35845414,27.173834,4.0317717,59.03624,3.0680885,20.772657,0.0,9.339208,12.392418,14.4195,11.019501,18.699999,0.4730834,0.47616664,0.50562507,0.49716088,12.900749,0.5803495,94.694466,0.25404847,11.783275,0.0,13.797913,11.896167,14.8795,8.929501,4.0,0.45529166,0.46120837,0.49633333,0.4860842,11.960753,0.81370014,90.92843,0.38123488,10.872479,0.0,13.084402
2013-06-25,26.45925,31.028,22.278,0.0,0.29754168,0.3379583,0.36841667,0.3570592,26.988419,3.7811728,59.59116,2.606445,20.557955,0.0,10.97262,13.906999,15.7195,12.1695,35.600002,0.47754171,0.4812083,0.51029176,0.5018917,13.832,0.5142699,97.94821,0.0465647,13.646569,0.0,9.3669195,13.869083,14.8795,12.1295,3.0,0.4809583,0.4642916,0.49420837,0.4869984,13.619084,0.6169505,93.81823,0.2803688,13.153365,0.0,14.689589
2013-06-26,26.2405,32.028,20.928,0.0,0.2950834,0.3351667,0.36754167,0.3556709,26.800917,4.0103717,58.913525,3.1027422,20.109118,0.0,9.387651,14.369502,15.369501,13.3195,35.399994,0.47891665,0.48875,0.48687506,0.48671165,14.457,0.48016328,97.82193,0.084519625,14.094486,0.0,12.387348,11.364917,12.7795,9.5795,0.0,0.47470832,0.4683334,0.49258325,0.48623958,12.342002,0.85856545,86.541985,0.39771247,9.900117,0.0,6.989936
2013-06-27,26.863417,32.478,22.178,0.0,0.29283324,0.3326666,0.3666251,0.35432836,27.12175,4.279901,55.104786,3.1817918,20.112,0.0,9.255571,14.8549185,18.619501,12.5695,3.7000003,0.48325005,0.4855001,0.4560833,0.4641626,15.02575,1.2574334,92.88398,0.4546988,14.00059,0.0,10.464797,11.233668,16.8795,6.7295,0.0,0.4639999,0.4666667,0.49091664,0.48394004,11.937833,1.8070834,84.27097,0.66884816,9.462642,0.0,6.0347
2013-06-28,26.682167,32.878,21.428,0.0,0.29016665,0.33004168,0.36600006,0.35314044,27.163422,4.87581,49.92072,3.389113,19.154413,0.0,13.217443,16.22367,19.6695,13.5695,0.0,0.4815834,0.4816666,0.4493332,0.45838082,15.896586,1.5146104,88.12155,0.626981,14.789196,0.0,11.966954,13.935749,19.8295,8.2795,3.9,0.4632083,0.4629583,0.489375,0.48199582,13.669083,1.580118,88.0088,0.69114614,12.515106,0.0,11.177405
2013-06-29,26.569664,32.828,21.278,0.0,0.28812507,0.32791674,0.3653332,0.3520713,27.040499,4.2530994,51.70111,3.4910905,19.310581,0.0,11.525623,16.709085,20.0195,14.4195,11.7,0.485625,0.4908333,0.4460417,0.4582188,16.223665,1.2031305,92.6434,0.41934288,15.821727,0.0,11.525623,14.664917,16.179499,11.3295,11.8,0.4975417,0.49975,0.4894999,0.49221537,14.47325,1.1979853,88.638405,0.49023747,13.370473,0.0,15.349684
2013-06-30,26.523834,33.128,20.678,0.0,0.28654173,0.32591656,0.36449996,0.35094038,26.855085,4.3715496,51.897915,3.7158442,19.118872,0.0,9.178235,15.952832,18.1695,14.8195,20.400002,0.49720836,0.49729168,0.44975016,0.46305582,16.302832,0.8172399,97.43692,0.23036253,15.634421,0.0,10.97262,9.823249,14.229501,5.4295,0.0,0.4819583,0.49374998,0.49062493,0.49067464,10.742002,1.847487,78.96345,0.7873279,7.5917816,0.0,11.384199
2013-07-01,26.228003,32.828,20.877998,0.0,0.28495833,0.32387498,0.3635833,0.34974086,26.811333,3.9505382,51.38489,3.5299406,18.93219,0.0,13.722565,15.08825,17.9695,11.619499,1.8,0.49433336,0.4932916,0.45995823,0.4693646,15.792416,1.0062846,93.035255,0.47491717,14.265984,0.0,10.799999,7.512834,13.429501,2.2795,0.0,0.47291663,0.48570836,0.48970833,0.4876928,9.381585,1.6774247,80.29662,0.6477944,5.471943,0.0,8.891344
2013-07-02,26.278,32.378,21.428,0.0,0.2835,0.3219167,0.36299995,0.34880748,26.89258,4.2653294,61.13203,3.2764363,20.395504,0.0,12.964998,13.082,17.1695,10.769501,0.0,0.47933328,0.48654172,0.45741674,0.46506715,14.390336,2.2701058,78.289024,0.8283365,10.648915,0.0,14.685176,8.119084,16.0295,1.8295001,0.0,0.46666673,0.47875,0.48866662,0.48504424,9.233667,1.7940793,83.145805,0.824697,6.255358,0.0,7.289445
2013-07-03,26.378,32.828,21.028,0.0,0.28212506,0.31991675,0.36237493,0.3478413,26.998833,4.6111045,51.579636,3.5627108,19.00192,0.0,12.738099,14.361165,20.5195,9.269501,0.0,0.465875,0.47712496,0.45362493,0.45941755,14.507,2.2714865,80.57389,0.8034985,12.111173,0.0,14.759999,12.427415,19.5295,6.7795,0.0,0.4601667,0.47237507,0.48758316,0.48247048,11.450334,1.983152,80.58781,0.97312844,10.184387,0.0,11.252519
2013-07-04,26.463417,32.578,21.227999,0.0,0.28058338,0.3179583,0.36145833,0.346662,26.950918,5.048643,47.03452,3.4979634,18.464539,0.0,14.693999,16.559082,21.1695,13.4695,0.0,0.45604166,0.46883333,0.44979158,0.45422792,16.148668,2.4571705,79.38067,0.9381677,14.091622,0.0,14.84318,16.79825,20.5795,12.0795,2.4,0.46491668,0.4678333,0.48645833,0.48103917,14.319084,1.3082745,82.456154,0.5631379,14.720505,0.0,15.629972
2013-07-05,26.165503,31.928,21.328,0.0,0.27954158,0.31608334,0.3605417,0.34553543,26.855087,4.9179015,47.83688,3.3759608,18.35155,0.0,12.224107,16.000751,21.119501,12.0695,0.0,0.44675004,0.4612917,0.44587508,0.44917378,16.021585,2.4651382,79.63172,0.9908608,13.556403,0.0,11.659777,19.181583,22.8795,16.3295,0.1,0.4634167,0.46574998,0.48545825,0.4797766,16.96075,2.169487,75.651634,0.95109594,16.1912,0.0,17.462784
2013-07-06,25.97592,31.578,21.078,0.0,0.27854162,0.31450006,0.36000004,0.344743,26.602999,4.7314715,50.26889,3.1808457,18.640392,0.0,13.32,16.075748,22.0195,12.1695,0.0,0.4393334,0.45449996,0.44220832,0.44458842,16.169497,2.3702223,85.73037,0.9963727,14.309123,0.0,9.178235,18.969084,23.5295,17.5795,13.999999,0.47829172,0.47595832,0.48437512,0.48218164,17.39825,1.5280848,83.13189,0.8651347,16.907572,0.0,19.242327
2013-07-07,25.68425,30.428,22.127998,0.0,0.27770826,0.31312498,0.35937512,0.34394583,26.442587,4.076249,52.416874,2.710104,18.806973,0.0,10.661107,15.540334,21.6695,10.6695,0.0,0.43320832,0.44870833,0.4388334,0.44051334,15.946587,2.2505467,87.33651,0.9055072,13.960659,0.0,7.8954163,13.221168,17.7795,9.729501,39.899998,0.47375,0.48745832,0.50620836,0.49999872,14.891999,0.25273335,97.80027,0.07863176,12.946967,0.0,15.530151
2013-07-08,25.342583,31.477999,20.078,0.0,0.27699998,0.31154162,0.3585416,0.3429638,26.140501,4.9388185,48.884094,3.386036,17.69296,0.0,14.021525,16.046583,21.9695,11.119499,5.7,0.44375002,0.4439583,0.4357083,0.43800378,16.369501,2.2335196,88.88288,0.841591,14.65256,0.0,12.6462,9.775334,12.429501,7.4295,0.0,0.45529163,0.45674992,0.5093333,0.494508,11.764916,1.3689268,81.907265,0.46276104,7.874828,0.0,16.904673
2013-07-09,25.525917,31.828,19.977999,0.0,0.27641666,0.31012496,0.35762498,0.34196547,26.205084,5.259076,44.15681,3.4493403,17.1341,0.0,12.661564,15.096584,19.619501,12.519501,0.0,0.4650834,0.44774985,0.43287504,0.43825337,15.888252,2.2637212,77.0926,0.9160106,12.444547,0.0,14.77755,13.308666,19.7295,7.6295,0.0,0.4469584,0.4535416,0.50375,0.4892309,12.891999,1.4597521,86.12246,0.65348065,11.6832,0.0,12.496719
2013-07-10,25.936333,31.778,20.928,0.0,0.27550003,0.30858335,0.35699996,0.34112749,26.48008,5.0777698,47.807713,3.1751955,18.21984,0.0,15.111424,14.807,20.1695,10.9695,0.0,0.44541657,0.44516662,0.43012497,0.43435407,15.423669,2.3635225,79.32429,0.8681822,12.399955,0.0,13.75558,17.027414,22.0795,13.3795,0.0,0.44000006,0.45033333,0.49954167,0.4850401,15.912833,2.1355546,81.64911,0.96197224,14.796388,0.0,11.367109
2013-07-11,25.723833,31.678,20.678,0.0,0.2748334,0.3075001,0.3564583,0.34046343,26.417582,5.1215777,48.34088,3.3361967,17.980328,0.0,14.973576,14.546585,20.4195,10.1695,0.0,0.43320832,0.44033328,0.4275833,0.43065456,15.1465845,2.4183977,81.62326,0.99532783,12.355189,0.0,9.726665,17.28158,23.179499,13.3295,0.0,0.43266666,0.44662496,0.49599996,0.48119792,16.421165,2.2109296,83.17493,1.0586884,15.191415,0.0,11.525623
2013-07-12,25.13633,31.078,20.227999,0.0,0.27400002,0.30645823,0.35554162,0.3395262,26.044664,5.264239,46.28229,3.201785,17.254713,0.0,15.39184,13.852834,20.2695,8.5695,0.0,0.42358342,0.43541658,0.425125,0.4271784,14.65075,2.4407861,81.723434,1.1188756,11.656981,0.0,8.350138,17.029497,21.929499,13.2795,0.4,0.42733327,0.44350007,0.4929999,0.4780083,16.508665,1.9307547,83.75269,0.92441785,15.044758,0.0,14.168641
2013-07-13,25.192583,31.778,19.528,0.0,0.2736249,0.3050833,0.355,0.33882126,25.984251,5.063016,47.507725,3.4527645,17.370195,0.0,11.966954,14.092419,21.119501,8.5695,0.0,0.4150833,0.43033338,0.42291662,0.42392597,14.556999,2.497833,80.94091,1.1972498,11.767825,0.0,8.350138,15.792,18.0295,14.2795,18.300001,0.4778333,0.46108332,0.49066663,0.48355582,16.094084,0.86825275,94.29318,0.2749852,15.10968,0.0,13.104198
2013-07-14,25.767584,32.328,20.178,0.0,0.2729999,0.30362496,0.35437503,0.3380212,26.357164,4.9381833,49.198772,3.466013,18.154161,0.0,10.028439,14.231999,20.9195,7.9195,0.0,0.4074583,0.42525005,0.420625,0.4206746,14.473668,2.4923105,79.9133,1.170093,11.790738,0.0,8.311245,14.527413,16.2795,12.6295,14.500001,0.47716665,0.49391672,0.49475005,0.49334422,15.141999,0.66218853,93.73279,0.1751293,13.794891,0.0,11.298495
2013-07-15,26.315498,32.378,20.678,0.0,0.27270827,0.30258337,0.3535001,0.33715203,26.761332,4.6042233,50.669315,3.3084085,18.902754,0.0,10.1887,14.759083,19.5195,10.369499,0.0,0.40124997,0.42066666,0.41854176,0.41777754,14.884086,2.1197267,80.50942,0.816007,12.47026,0.0,13.708391,10.552418,12.8795,8.0295,0.4,0.4762917,0.4859167,0.50375015,0.49808297,12.6690855,1.2399282,83.33593,0.61299354,8.794988,0.0,12.387348
2013-07-16,26.398834,33.028,20.627998,0.0,0.27199998,0.30158338,0.3526251,0.33626246,26.942581,5.103653,48.817043,3.6604476,18.562683,0.0,10.594036,11.740334,18.4195,5.5195003,0.0,0.3956249,0.4162499,0.4165417,0.41501617,13.115334,2.486159,78.245346,1.1663625,9.209167,0.0,8.699793,9.192,15.7795,3.2294998,0.0,0.46837512,0.4770416,0.501375,0.49395505,10.479501,1.9813234,78.4294,0.82382566,6.840658,0.0,10.799999
2013-07-17,26.842583,32.978,21.578,0.0,0.27199998,0.30058345,0.35200012,0.3356026,27.225916,4.9734755,47.039455,3.5526145,18.789492,0.0,10.086427,11.629917,19.9195,4.7195,0.0,0.3889167,0.41162506,0.4145416,0.41213548,12.538253,2.5179017,80.233376,1.2039764,9.264105,0.0,7.5942073,12.577416,19.179499,7.0295,0.0,0.45837498,0.4689999,0.49891675,0.48979625,12.085751,2.3648787,72.806274,1.0354588,9.502418,0.0,13.684735
2013-07-18,27.534248,33.628,22.528,0.0,0.27154166,0.29962492,0.35145828,0.33497915,27.763418,4.7471623,49.563156,3.65472,19.75901,0.0,11.609651,14.682,22.869501,7.5694995,0.0,0.38195834,0.407125,0.41262504,0.40932336,14.209083,2.6663408,78.124245,1.3168296,11.984318,0.0,10.787993,14.087832,16.7295,8.3795,18.800003,0.4820417,0.48450002,0.49699998,0.493328,13.767001,0.97348505,84.54252,0.5616772,12.336224,0.0,19.228851
2013-07-19,27.123838,32.578,22.278,0.0,0.27099994,0.2989999,0.35099995,0.33447993,27.515503,3.916466,53.20596,3.3211465,20.035696,0.0,7.6367526,14.7445,17.2195,12.4695,22.199999,0.464625,0.42325,0.41116682,0.41744626,14.700749,0.8451884,94.25745,0.18764699,14.068446,0.0,12.245294,6.3045006,9.179501,3.0795,0.0,0.49166667,0.50175005,0.49795842,0.49831417,9.702418,1.4132041,77.73437,0.3948866,4.1646576,0.0,15.7908325
